Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","604","Peru","5510","Production","0141","Soya beans","2020","2020","t","1533.76","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","01215","Spinach","2020","2020","ha","1500","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01215","Spinach","2020","2020","t","29855.14","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","01354","Strawberries","2020","2020","ha","1228","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01354","Strawberries","2020","2020","t","21636.28","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","01241.01","String beans","2020","2020","ha","8603","E","Estimated value",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01241.01","String beans","2020","2020","t","25571.16","E","Estimated value",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","01802","Sugar cane","2020","2020","ha","84634","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01802","Sugar cane","2020","2020","t","10465212.16","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","14306","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01530","Sweet potatoes","2020","2020","t","243157.46","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","01324","Tangerines, mandarins, clementines","2020","2020","ha","18098","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01324","Tangerines, mandarins, clementines","2020","2020","t","526142.06","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","01620","Tea leaves","2020","2020","ha","2051","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01620","Tea leaves","2020","2020","t","1645.2","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","01234","Tomatoes","2020","2020","ha","4847","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01234","Tomatoes","2020","2020","t","204052","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","199","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01970","Unmanufactured tobacco","2020","2020","t","1747","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","01376","Walnuts, in shell","2020","2020","ha","58","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01376","Walnuts, in shell","2020","2020","t","283","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","01221","Watermelons","2020","2020","ha","4234","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01221","Watermelons","2020","2020","t","116108.25","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","0111","Wheat","2020","2020","ha","114387","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","0111","Wheat","2020","2020","t","186835","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","01591","Yautia","2020","2020","ha","113","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01591","Yautia","2020","2020","t","1095.55","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01929.07","Abaca, manila hemp, raw","2020","2020","ha","144742","I","Imputed value",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01929.07","Abaca, manila hemp, raw","2020","2020","t","68395.1","I","Imputed value",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01929.06","Agave fibres, raw, n.e.c.","2020","2020","ha","3984","I","Imputed value",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01929.06","Agave fibres, raw, n.e.c.","2020","2020","t","3986.22","I","Imputed value",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01211","Asparagus","2020","2020","ha","166","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01211","Asparagus","2020","2020","t","1056.04","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01311","Avocados","2020","2020","ha","5242","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01311","Avocados","2020","2020","t","20054.72","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01312","Bananas","2020","2020","ha","187598","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01312","Bananas","2020","2020","t","5955310.74","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01701","Beans, dry","2020","2020","ha","41861","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01701","Beans, dry","2020","2020","t","37036.08","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01212","Cabbages","2020","2020","ha","8020","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01212","Cabbages","2020","2020","t","129803.39","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01229","Cantaloupes and other melons","2020","2020","ha","1008","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01229","Cantaloupes and other melons","2020","2020","t","7959.52","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01251","Carrots and turnips","2020","2020","ha","5339","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01251","Carrots and turnips","2020","2020","t","72372.17","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01372","Cashew nuts, in shell","2020","2020","ha","29669","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01372","Cashew nuts, in shell","2020","2020","t","255914.77","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01520.01","Cassava, fresh","2020","2020","ha","219348","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01520.01","Cassava, fresh","2020","2020","t","2607758.63","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01447","Castor oil seeds","2020","2020","ha","54","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01447","Castor oil seeds","2020","2020","t","37.44","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01213","Cauliflowers and broccoli","2020","2020","ha","1401","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01213","Cauliflowers and broccoli","2020","2020","t","15322.56","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01691","Chicory roots","2020","2020","ha","547","E","Estimated value",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01691","Chicory roots","2020","2020","t","4940.69","E","Estimated value",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","ha","5257","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","t","24662.79","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01640","Cocoa beans","2020","2020","ha","31299","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01640","Cocoa beans","2020","2020","t","9340.74","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01460","Coconuts, in shell","2020","2020","ha","3651289","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01460","Coconuts, in shell","2020","2020","t","14490922.69","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01610","Coffee, green","2020","2020","ha","113265","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01610","Coffee, green","2020","2020","t","60640.95","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01706","Cow peas, dry","2020","2020","ha","245","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01706","Cow peas, dry","2020","2020","t","466.32","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01232","Cucumbers and gherkins","2020","2020","ha","1961","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01232","Cucumbers and gherkins","2020","2020","t","13538.35","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","ha","5915","E","Estimated value",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","t","8610.97","E","Estimated value",""
